HourEnding,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
08/25/2018 13:00,17346.23,2097.23,3346.48,1200.31,20011.42,5069.23,9752.90,1638.28,60462.08
08/25/2018 14:00,18010.38,2203.06,3422.38,1257.65,21006.08,5302.52,10324.66,1720.83,63247.57
08/25/2018 15:00,18428.67,2284.35,3484.67,1303.28,21849.86,5447.91,10812.20,1797.07,65408.01
08/25/2018 16:00,18670.89,2306.94,3540.20,1337.48,22486.34,5546.49,11200.02,1851.70,66940.06
08/25/2018 17:00,18517.64,2346.70,3554.24,1354.73,22842.72,5565.15,11453.98,1884.15,67519.29
08/25/2018 18:00,18121.75,2358.39,3536.43,1353.84,22837.70,5496.66,11540.40,1887.60,67132.77
08/25/2018 19:00,17540.30,2301.63,3491.40,1325.98,22255.55,5316.94,11266.95,1846.16,65344.90
08/25/2018 20:00,16833.54,2190.69,3419.52,1272.04,21189.57,5084.96,10855.04,1773.78,62619.14
08/25/2018 21:00,16463.46,2127.75,3344.32,1224.06,20394.32,4973.97,10563.50,1699.58,60790.96
08/25/2018 22:00,15795.76,2011.99,3270.69,1163.77,19318.50,4785.61,10123.90,1620.51,58090.73
08/25/2018 23:00,14981.04,1893.62,3186.38,1090.99,18046.03,4535.54,9463.87,1519.59,54717.06
08/25/2018 24:00,14077.62,1742.50,3085.84,1018.37,16735.82,4270.09,8750.75,1425.27,51106.26
08/26/2018 01:00,13273.50,1594.33,3053.56,959.32,15691.66,4017.20,8070.22,1349.42,48009.22
08/26/2018 02:00,12604.15,1532.48,2975.30,915.76,14769.24,3797.45,7510.01,1285.71,45390.10
08/26/2018 03:00,12119.13,1472.31,2923.33,884.06,14105.92,3622.05,7064.26,1239.44,43430.50
08/26/2018 04:00,11757.53,1405.99,2897.07,861.62,13630.27,3487.93,6773.03,1204.41,42017.85
08/26/2018 05:00,11535.39,1391.75,2876.96,849.00,13265.68,3382.80,6567.67,1174.99,41044.24
08/26/2018 06:00,11454.54,1352.95,2856.67,842.66,13139.00,3323.30,6498.33,1158.51,40625.97
08/26/2018 07:00,11444.93,1350.84,2854.33,840.58,13044.23,3322.53,6497.62,1161.05,40516.11
08/26/2018 08:00,11439.65,1359.44,2849.40,854.65,13116.10,3284.22,6522.14,1166.68,40592.28
08/26/2018 09:00,12337.82,1474.85,2919.82,904.02,14143.85,3538.99,6865.66,1233.67,43418.68
08/26/2018 10:00,13684.55,1632.97,3041.24,977.10,15662.37,3938.45,7547.14,1338.93,47822.75
08/26/2018 11:00,14947.97,1780.99,3145.94,1042.34,17104.10,4316.25,8281.86,1429.11,52048.56
08/26/2018 12:00,16029.60,1897.12,3216.96,1106.63,18516.96,4646.18,8989.04,1520.76,55923.24
08/26/2018 13:00,16933.65,2052.35,3312.91,1167.36,19802.04,4935.83,9657.49,1612.48,59474.12
08/26/2018 14:00,17612.03,2154.94,3396.67,1224.68,20848.45,5180.74,10255.70,1700.12,62373.32
08/26/2018 15:00,17973.00,2244.10,3449.73,1269.84,21666.08,5360.25,10724.89,1768.21,64456.09
08/26/2018 16:00,17940.41,2311.74,3500.93,1301.35,22146.53,5457.39,11106.89,1820.26,65585.50
08/26/2018 17:00,17675.15,2341.73,3528.01,1322.21,22415.06,5494.94,11371.41,1855.14,66003.64
08/26/2018 18:00,17345.08,2293.98,3539.38,1323.83,22442.02,5453.09,11524.28,1863.36,65785.03
08/26/2018 19:00,16991.99,2260.91,3516.44,1304.36,22030.71,5321.37,11397.07,1836.62,64659.48
08/26/2018 20:00,16548.65,2188.46,3459.74,1254.33,21148.22,5125.97,11065.55,1774.58,62565.50
08/26/2018 21:00,16405.11,2156.50,3409.14,1217.95,20485.45,5079.49,10838.85,1708.02,61300.52
08/26/2018 22:00,15860.11,2047.44,3349.78,1161.42,19451.31,4908.76,10322.82,1626.40,58728.05
08/26/2018 23:00,14871.36,1890.27,3245.20,1080.13,17939.84,4595.23,9520.52,1519.36,54661.91
08/26/2018 24:00,13808.65,1763.37,3121.30,1005.22,16468.26,4236.49,8617.91,1414.62,50435.84
08/27/2018 01:00,13000.81,1637.84,3077.98,948.61,15412.52,3938.55,7911.49,1328.15,47255.94
08/27/2018 02:00,12478.37,1554.13,3018.22,916.53,14717.53,3731.33,7403.23,1271.12,45090.45
08/27/2018 03:00,12169.67,1494.38,2983.67,892.72,14213.78,3587.54,7029.96,1231.67,43603.39
08/27/2018 04:00,12027.68,1443.69,2956.42,875.23,13909.00,3482.81,6829.36,1210.00,42734.18
08/27/2018 05:00,12130.32,1435.84,2948.76,871.00,13863.90,3429.83,6803.53,1198.90,42682.08
08/27/2018 06:00,12572.06,1488.14,2955.77,894.72,14313.40,3515.52,7019.95,1220.86,43980.42
08/27/2018 07:00,13175.20,1606.81,3019.85,948.17,15210.74,3765.55,7530.44,1288.42,46545.18
08/27/2018 08:00,13233.72,1623.81,3039.46,955.13,15340.77,3731.68,7605.08,1301.02,46830.68
08/27/2018 09:00,13912.34,1708.65,3071.45,998.50,15951.96,3872.02,7723.09,1336.22,48574.23
08/27/2018 10:00,15054.29,1816.42,3156.62,1061.15,17062.96,4228.36,8194.00,1409.96,51983.78
08/27/2018 11:00,16112.12,1963.92,3252.15,1131.93,18317.69,4583.38,8789.74,1497.99,55648.93
08/27/2018 12:00,16996.65,2116.99,3328.13,1192.59,19529.30,4908.50,9429.16,1585.33,59086.65
08/27/2018 13:00,17651.21,2206.88,3415.95,1249.59,20706.65,5208.42,10068.17,1672.26,62179.13
08/27/2018 14:00,18070.62,2314.66,3511.29,1305.95,21736.75,5453.48,10687.58,1755.45,64835.78
08/27/2018 15:00,18275.08,2391.54,3594.01,1351.01,22635.22,5637.20,11189.84,1820.34,66894.24
08/27/2018 16:00,18530.69,2398.79,3630.39,1379.94,23178.75,5733.38,11582.49,1873.81,68308.23
08/27/2018 17:00,18529.69,2406.15,3655.01,1390.79,23565.69,5765.90,11860.02,1911.56,69084.81
08/27/2018 18:00,18043.36,2366.20,3605.79,1374.95,23489.70,5671.94,11960.90,1908.20,68421.03
08/27/2018 19:00,17445.64,2302.02,3539.63,1354.37,22937.43,5474.67,11800.93,1876.25,66730.95
08/27/2018 20:00,16968.25,2218.69,3412.41,1299.31,21936.93,5237.23,11401.94,1813.46,64288.23
08/27/2018 21:00,16718.76,2189.39,3290.45,1255.84,21105.41,5175.21,11067.15,1755.59,62557.82
08/27/2018 22:00,16041.23,2060.13,3227.41,1188.72,19897.75,4965.73,10449.57,1670.56,59501.10
08/27/2018 23:00,15039.80,1913.90,3136.58,1100.66,18250.78,4613.28,9484.71,1553.57,55093.28
08/27/2018 24:00,14035.33,1718.99,3047.16,1027.79,16833.31,4253.26,8577.04,1437.68,50930.55
08/28/2018 01:00,13311.36,1585.46,3002.87,962.02,15708.52,3987.30,7824.53,1362.82,47744.87
08/28/2018 02:00,12769.89,1538.36,2937.76,924.26,14948.78,3802.19,7323.74,1301.06,45546.04
08/28/2018 03:00,12446.10,1495.08,2888.24,894.48,14320.23,3661.12,7002.53,1261.72,43969.50
08/28/2018 04:00,12201.34,1467.46,2864.93,878.22,14015.39,3574.68,6833.46,1234.82,43070.31
08/28/2018 05:00,12281.04,1459.03,2868.91,876.14,14022.42,3531.80,6810.02,1218.55,43067.90
08/28/2018 06:00,12735.88,1514.90,2878.33,895.33,14413.47,3602.22,7095.00,1231.03,44366.15
08/28/2018 07:00,13349.23,1618.60,2944.59,940.36,15321.25,3848.36,7601.64,1293.49,46917.54
08/28/2018 08:00,13405.94,1620.83,2971.86,953.50,15485.65,3801.54,7650.66,1317.54,47207.52
08/28/2018 09:00,13929.16,1718.16,3018.37,984.01,16043.91,3951.32,7836.25,1359.28,48840.45
08/28/2018 10:00,15029.79,1831.39,3109.25,1038.43,17128.58,4270.39,8247.35,1433.60,52088.78
08/28/2018 11:00,16052.99,1969.23,3217.78,1103.95,18398.04,4606.25,8817.93,1510.10,55676.26
08/28/2018 12:00,16959.11,2085.99,3314.90,1167.45,19571.25,4911.14,9413.83,1593.60,59017.28
08/28/2018 13:00,17820.77,2208.54,3414.43,1233.88,20741.54,5213.25,10045.99,1684.98,62363.38
08/28/2018 14:00,18406.48,2334.65,3519.83,1300.73,21953.90,5473.09,10686.09,1775.73,65450.49
08/28/2018 15:00,18463.49,2375.51,3582.34,1344.79,22790.25,5646.58,11209.54,1835.32,67247.83
08/28/2018 16:00,17934.22,2414.57,3596.82,1369.90,23315.68,5750.81,11650.86,1892.96,67925.82
08/28/2018 17:00,17622.70,2420.49,3618.37,1384.60,23710.55,5772.41,11941.46,1930.65,68401.22
08/28/2018 18:00,17408.09,2331.56,3607.33,1372.10,23643.62,5639.62,12028.83,1925.84,67956.99
08/28/2018 19:00,16976.24,2238.61,3591.70,1345.85,23077.50,5415.55,11851.17,1888.50,66385.13
08/28/2018 20:00,16674.33,2152.73,3569.18,1300.45,22207.56,5207.26,11444.89,1824.93,64381.33
08/28/2018 21:00,16550.76,2114.87,3520.71,1258.58,21500.71,5167.04,11100.46,1764.11,62977.25
08/28/2018 22:00,15999.55,2021.02,3464.99,1198.37,20324.09,4984.78,10469.05,1684.43,60146.28
08/28/2018 23:00,15008.83,1866.99,3356.17,1110.79,18616.70,4631.96,9533.68,1570.90,55696.01
08/28/2018 24:00,14023.61,1724.22,3232.68,1034.40,16989.42,4290.61,8628.94,1503.33,51427.21
08/29/2018 01:00,13187.91,1604.72,3120.48,984.81,15756.92,3955.39,7916.10,1382.81,47909.12
08/29/2018 02:00,12645.57,1537.11,3051.52,940.61,14783.84,3749.69,7451.64,1313.19,45473.17
08/29/2018 03:00,12266.38,1484.25,3016.99,909.26,14151.54,3604.20,7086.37,1268.19,43787.18
08/29/2018 04:00,11989.79,1453.11,2970.02,885.41,13746.06,3489.73,6913.68,1229.21,42677.01
08/29/2018 05:00,11993.28,1444.76,2952.51,878.14,13687.90,3438.42,6865.22,1204.62,42464.86
08/29/2018 06:00,12428.73,1495.30,2949.39,895.56,14141.68,3502.96,7063.50,1228.55,43705.68
08/29/2018 07:00,13033.92,1606.06,3003.73,941.82,15026.85,3748.03,7460.02,1279.85,46100.27
08/29/2018 08:00,13038.60,1619.71,3021.71,944.98,15179.50,3705.76,7521.15,1285.66,46317.07
08/29/2018 09:00,13642.21,1701.61,3060.29,987.58,15756.16,3837.60,7741.47,1323.78,48050.70
08/29/2018 10:00,14605.66,1809.70,3139.68,1051.37,16921.56,4144.68,8270.06,1415.25,51357.97
08/29/2018 11:00,15336.28,1947.53,3221.87,1125.25,18199.11,4505.75,8904.40,1509.11,54749.30
08/29/2018 12:00,15376.90,2068.63,3307.21,1195.13,19536.43,4803.79,9547.99,1608.52,57444.60
08/29/2018 13:00,14734.38,2188.95,3381.89,1266.33,20853.40,5086.26,10201.43,1702.13,59414.78
08/29/2018 14:00,14301.89,2275.20,3474.59,1344.15,22249.60,5337.66,10847.28,1801.39,61631.77
08/29/2018 15:00,14076.78,2267.26,3540.84,1400.22,23267.23,5512.45,11364.81,1890.61,63320.19
08/29/2018 16:00,14167.47,2243.26,3541.90,1434.04,23875.18,5636.73,11748.62,1940.50,64587.69
08/29/2018 17:00,14520.78,2231.39,3592.37,1449.53,24213.54,5683.43,11904.08,1981.58,65576.72
08/29/2018 18:00,14703.36,2145.36,3579.06,1431.61,24111.58,5580.85,11663.31,1975.43,65190.57
08/29/2018 19:00,14572.18,2050.67,3569.79,1393.54,23541.81,5395.08,11313.30,1940.42,63776.79
08/29/2018 20:00,14381.51,2040.10,3507.46,1333.59,22470.51,5167.77,10740.53,1865.94,61507.40
08/29/2018 21:00,14430.00,2018.85,3445.53,1287.36,21698.95,5105.91,10433.81,1800.96,60221.38
08/29/2018 22:00,13946.70,1917.05,3373.70,1218.48,20484.79,4886.77,9787.20,1704.11,57318.80
08/29/2018 23:00,13149.63,1761.33,3273.92,1132.27,18825.91,4542.05,8905.68,1579.38,53170.17
08/29/2018 24:00,12204.69,1608.93,3150.29,1049.39,17154.66,4182.82,8037.24,1455.60,48843.63
08/30/2018 01:00,11508.27,1503.93,3055.76,972.33,15818.93,3880.69,7364.35,1356.74,45460.99
08/30/2018 02:00,11066.35,1436.08,3003.81,930.42,14848.00,3681.48,6905.08,1299.17,43170.37
08/30/2018 03:00,10766.34,1368.73,2952.92,902.57,14056.69,3524.92,6601.87,1254.03,41428.06
08/30/2018 04:00,10611.83,1345.03,2903.56,877.66,13460.47,3404.30,6444.09,1224.35,40271.29
08/30/2018 05:00,10710.30,1340.20,2893.13,864.99,13210.64,3336.54,6409.38,1214.79,39979.98
08/30/2018 06:00,11246.35,1382.28,2907.59,875.26,13535.22,3413.83,6705.00,1224.82,41290.34
08/30/2018 07:00,12020.80,1478.00,2969.33,916.46,14414.08,3657.44,7222.79,1283.65,43962.56
08/30/2018 08:00,12139.81,1504.70,2982.10,925.94,14587.13,3624.50,7344.10,1300.22,44408.49
08/30/2018 09:00,12789.73,1593.76,3016.56,963.04,15138.41,3745.69,7504.71,1342.33,46094.22
08/30/2018 10:00,13859.48,1717.38,3109.00,1027.23,16180.87,4066.38,7981.16,1419.47,49360.97
08/30/2018 11:00,14839.65,1829.69,3210.52,1106.22,17565.03,4410.00,8591.40,1517.18,53069.68
08/30/2018 12:00,15532.12,1968.25,3313.08,1181.98,18914.10,4721.80,9223.89,1627.44,56482.67
08/30/2018 13:00,16077.73,2101.72,3395.60,1251.10,20257.15,5020.05,9870.12,1725.93,59699.40
08/30/2018 14:00,16507.68,2225.79,3474.22,1315.18,21473.22,5258.95,10486.46,1816.73,62558.23
08/30/2018 15:00,17184.26,2311.33,3532.94,1367.31,22360.49,5445.32,10993.46,1889.71,65084.82
08/30/2018 16:00,17778.73,2347.59,3538.03,1395.46,22982.53,5537.78,11383.88,1933.16,66897.18
08/30/2018 17:00,18071.57,2388.64,3551.88,1403.25,23351.89,5550.39,11690.09,1948.72,67956.43
08/30/2018 18:00,17906.57,2356.40,3525.90,1385.54,23218.80,5435.99,11773.33,1933.32,67535.83
08/30/2018 19:00,17350.77,2294.11,3482.14,1345.57,22596.87,5212.41,11565.93,1897.95,65745.75
08/30/2018 20:00,16758.38,2148.61,3476.51,1290.35,21571.64,5009.58,11080.15,1834.58,63169.79
08/30/2018 21:00,16408.73,2094.81,3430.61,1247.76,20851.05,4964.27,10753.87,1779.80,61530.90
08/30/2018 22:00,15738.27,1982.39,3373.10,1186.65,19689.51,4761.11,10136.99,1702.45,58570.47
08/30/2018 23:00,14646.18,1837.92,3255.18,1094.14,18056.85,4417.97,9206.29,1585.27,54099.80
08/30/2018 24:00,13576.30,1707.15,3132.80,1013.59,16416.49,4058.29,8304.09,1465.89,49674.60
08/31/2018 01:00,12739.91,1564.09,3057.62,949.26,15077.07,3771.67,7586.92,1369.88,46116.42
08/31/2018 02:00,12137.02,1494.38,2994.08,901.21,14166.42,3574.92,7023.50,1304.33,43595.86
08/31/2018 03:00,11716.59,1431.20,2945.08,865.12,13502.95,3420.01,6619.99,1257.78,41758.74
08/31/2018 04:00,11516.26,1376.45,2920.48,848.53,13214.68,3326.92,6347.26,1227.04,40777.63
08/31/2018 05:00,11542.19,1353.75,2897.62,835.31,13153.46,3281.25,6222.66,1209.85,40496.08
08/31/2018 06:00,12013.44,1417.59,2910.38,854.10,13530.18,3363.57,6410.68,1221.25,41721.19
08/31/2018 07:00,12657.59,1495.33,2948.56,898.95,14378.04,3597.87,6882.09,1279.97,44138.41
08/31/2018 08:00,12743.69,1522.26,2964.16,907.13,14581.25,3585.88,6953.95,1295.15,44553.46
08/31/2018 09:00,13383.89,1611.43,3002.39,953.21,15248.15,3700.64,7256.68,1339.09,46495.47
08/31/2018 10:00,14526.33,1763.05,3117.39,1024.73,16546.23,4034.11,7770.42,1414.13,50196.40
08/31/2018 11:00,15510.30,1913.71,3221.99,1106.72,18007.99,4359.11,8393.41,1499.49,54012.72
08/31/2018 12:00,16430.30,2048.72,3317.96,1182.33,19365.71,4620.94,9025.20,1596.73,57587.89
08/31/2018 13:00,17277.34,2182.38,3396.67,1254.34,20689.78,4835.75,9675.12,1686.16,60997.53
08/31/2018 14:00,18053.98,2276.52,3476.28,1312.29,21886.10,5050.44,10320.49,1773.63,64149.72
08/31/2018 15:00,18598.61,2364.69,3545.31,1357.31,22729.86,5223.84,10865.09,1853.29,66538.01
08/31/2018 16:00,18876.33,2361.87,3526.62,1383.33,23222.47,5327.27,11236.05,1901.28,67835.23
08/31/2018 17:00,18887.05,2347.15,3514.39,1385.55,23474.62,5362.39,11465.16,1915.52,68351.83
08/31/2018 18:00,18541.12,2329.00,3487.40,1360.15,23246.70,5255.72,11535.03,1901.89,67657.00
08/31/2018 19:00,17642.25,2242.64,3459.56,1315.48,22396.43,5043.28,11320.86,1854.24,65274.75
08/31/2018 20:00,16759.62,2133.27,3419.80,1251.42,21157.52,4795.35,10853.51,1774.12,62144.61
08/31/2018 21:00,16332.52,2080.78,3363.78,1204.90,20380.06,4713.28,10408.45,1711.99,60195.76
08/31/2018 22:00,15676.69,1984.38,3297.07,1150.48,19333.55,4537.53,9880.82,1638.26,57498.77
08/31/2018 23:00,14853.62,1836.92,3220.86,1083.77,18072.76,4309.64,9153.94,1541.58,54073.09
08/31/2018 24:00,13923.11,1729.92,3105.95,1014.00,16776.22,4040.53,8408.43,1442.47,50440.65
09/01/2018 01:00,13196.35,1594.99,3045.08,955.65,15468.81,3790.24,7709.40,1370.23,47130.75
09/01/2018 02:00,12540.75,1515.49,2998.21,907.96,14544.05,3586.17,7160.55,1299.81,44553.00
09/01/2018 03:00,12020.84,1445.91,2936.97,867.80,13827.32,3416.23,6728.47,1246.52,42490.06
09/01/2018 04:00,11643.98,1389.40,2890.07,839.49,13319.25,3288.30,6421.15,1207.95,40999.60
09/01/2018 05:00,11457.10,1364.38,2854.72,817.55,12979.54,3200.08,6211.35,1182.24,40066.97
09/01/2018 06:00,11413.08,1339.00,2836.57,816.14,12792.19,3172.17,6135.02,1166.84,39671.03
09/01/2018 07:00,11530.07,1364.27,2828.32,814.60,12816.10,3192.09,6170.43,1165.31,39881.18
09/01/2018 08:00,11632.00,1356.53,2814.64,816.39,12865.10,3183.46,6233.18,1166.62,40067.92
09/01/2018 09:00,12202.91,1464.69,2864.72,869.73,13906.74,3435.24,6716.83,1234.87,42695.73
09/01/2018 10:00,13047.45,1618.25,2977.12,948.75,15412.86,3844.90,7408.45,1334.53,46592.31
09/01/2018 11:00,14005.19,1768.03,3095.55,1038.06,16971.61,4241.20,8117.58,1434.89,50672.11
09/01/2018 12:00,14973.99,1899.43,3193.21,1115.13,18377.34,4614.87,8822.95,1536.75,54533.67
09/01/2018 13:00,15830.83,1997.28,3279.12,1180.62,19515.60,4926.34,9483.43,1634.76,57847.97
09/01/2018 14:00,16504.60,2075.03,3358.82,1226.28,20418.88,5163.91,10052.86,1720.38,60520.76
09/01/2018 15:00,16854.45,2115.92,3391.56,1256.26,21056.01,5307.77,10485.19,1783.48,62250.63
09/01/2018 16:00,16772.93,2154.43,3413.06,1266.52,21335.42,5360.38,10780.99,1818.76,62902.49
09/01/2018 17:00,16756.82,2166.11,3434.99,1269.15,21480.66,5369.05,10929.05,1840.70,63246.53
09/01/2018 18:00,16486.40,2157.15,3400.02,1245.52,21385.34,5305.17,11063.23,1836.91,62879.74
09/01/2018 19:00,16082.45,2116.51,3327.38,1217.28,20822.64,5136.01,10898.74,1803.37,61404.39
09/01/2018 20:00,15375.34,2033.19,3243.82,1170.91,19819.09,4927.57,10512.37,1729.51,58811.80
09/01/2018 21:00,14941.35,1988.52,3139.54,1141.72,19200.46,4838.90,10234.90,1671.55,57156.95
09/01/2018 22:00,14432.65,1860.97,3073.30,1089.83,18248.06,4648.59,9776.97,1599.11,54729.47
09/01/2018 23:00,13730.72,1763.16,2997.61,1027.41,17077.23,4400.12,9188.64,1505.88,51690.76
09/01/2018 24:00,13041.64,1622.42,2924.38,960.63,15853.86,4156.98,8498.09,1419.43,48477.43
09/02/2018 01:00,12343.69,1524.74,2857.94,903.95,14757.89,3896.83,7807.78,1339.93,45432.75
09/02/2018 02:00,11820.73,1442.78,2818.71,869.38,13854.92,3710.40,7248.64,1283.62,43049.18
09/02/2018 03:00,11443.74,1366.93,2784.40,839.58,13206.82,3562.99,6824.04,1243.85,41272.35
09/02/2018 04:00,11136.83,1334.03,2759.53,814.72,12614.79,3438.37,6533.13,1202.41,39833.81
09/02/2018 05:00,10988.10,1302.75,2748.74,794.63,12299.80,3352.13,6328.38,1172.60,38987.14
09/02/2018 06:00,10937.68,1297.60,2725.86,785.15,12145.81,3299.68,6211.70,1155.33,38558.81
09/02/2018 07:00,10976.53,1315.03,2731.52,792.68,12105.87,3289.85,6236.15,1160.58,38608.22
09/02/2018 08:00,10953.97,1327.20,2738.55,808.14,12202.79,3234.60,6257.65,1173.60,38696.50
09/02/2018 09:00,11391.35,1424.89,2776.73,855.85,13238.51,3421.57,6654.73,1236.13,40999.74
09/02/2018 10:00,11992.71,1509.94,2842.01,918.11,14597.36,3768.44,7340.29,1344.18,44313.03
09/02/2018 11:00,12428.40,1613.22,2917.33,984.92,15933.84,4110.13,8060.68,1430.83,47479.37
09/02/2018 12:00,12677.69,1709.27,2999.75,1043.87,17222.73,4454.28,8816.06,1526.60,50450.23
09/02/2018 13:00,12689.38,1778.56,3060.66,1090.31,18460.28,4766.30,9497.88,1618.58,52961.95
09/02/2018 14:00,12666.65,1831.69,3132.39,1134.50,19488.68,5046.25,10096.65,1690.71,55087.52
09/02/2018 15:00,12835.82,1876.69,3184.68,1160.31,20203.21,5240.78,10462.32,1704.56,56668.36
09/02/2018 16:00,13131.45,1937.96,3217.56,1147.72,20677.74,5349.38,10657.18,1698.88,57817.85
09/02/2018 17:00,13328.26,1929.21,3221.86,1140.84,20875.15,5351.56,10697.32,1694.33,58238.53
09/02/2018 18:00,13375.50,1829.29,3224.74,1129.47,20834.86,5246.16,10532.53,1677.55,57850.10
09/02/2018 19:00,13200.90,1778.98,3181.14,1094.38,20150.51,5047.21,10226.09,1642.18,56321.39
09/02/2018 20:00,13084.75,1743.30,3120.51,1054.20,19208.93,4820.33,9805.11,1567.21,54404.34
09/02/2018 21:00,13112.30,1735.58,3088.27,1039.03,18642.01,4744.25,9552.75,1520.67,53434.88
09/02/2018 22:00,12843.47,1674.77,3043.07,1001.73,17639.43,4547.62,9100.07,1449.72,51299.87
09/02/2018 23:00,12377.88,1593.47,2993.77,950.75,16450.82,4304.06,8427.64,1374.25,48472.64
09/02/2018 24:00,11823.26,1491.00,2916.79,896.53,15235.92,4032.90,7781.43,1287.57,45465.39
09/03/2018 01:00,11379.33,1394.02,2890.23,834.23,14082.36,3812.22,7158.04,1242.30,42792.72
09/03/2018 02:00,10992.74,1336.78,2843.13,808.74,13241.24,3625.77,6725.11,1210.04,40783.55
09/03/2018 03:00,10770.20,1284.40,2803.24,792.13,12674.34,3483.04,6405.07,1169.70,39382.11
09/03/2018 04:00,10670.95,1273.20,2797.68,780.97,12248.49,3386.34,6200.26,1146.55,38504.45
09/03/2018 05:00,10661.70,1265.98,2791.22,773.30,12048.53,3332.48,6103.66,1133.91,38110.77
09/03/2018 06:00,10796.90,1287.46,2793.69,781.19,12109.94,3371.81,6167.69,1143.45,38452.12
09/03/2018 07:00,10947.47,1329.00,2817.79,795.34,12230.55,3483.25,6304.28,1170.91,39078.58
09/03/2018 08:00,10946.34,1341.56,2804.18,798.87,12276.70,3445.86,6344.73,1185.30,39143.54
09/03/2018 09:00,11177.21,1395.82,2822.17,819.37,12662.48,3573.18,6628.26,1225.33,40303.82
09/03/2018 10:00,11632.56,1464.88,2883.44,857.99,13404.62,3916.98,7144.64,1289.61,42594.71
09/03/2018 11:00,12053.84,1544.70,2963.03,907.10,14261.98,4281.17,7677.87,1339.26,45028.94
09/03/2018 12:00,12160.90,1593.97,3040.47,947.12,14940.72,4603.59,8250.02,1376.98,46913.78
09/03/2018 13:00,12204.46,1614.05,3118.82,970.90,15301.13,4839.38,8853.63,1421.69,48324.05
09/03/2018 14:00,12231.80,1641.69,3191.44,1006.14,15479.57,5048.12,9408.72,1492.33,49499.82
09/03/2018 15:00,12305.64,1675.68,3249.07,1020.22,15741.40,5169.66,9551.75,1546.80,50260.21
09/03/2018 16:00,12378.52,1724.10,3280.04,1014.34,15906.72,5223.39,9526.15,1579.06,50632.33
09/03/2018 17:00,12549.68,1734.04,3274.94,1012.36,16089.23,5277.72,9622.60,1589.25,51149.81
09/03/2018 18:00,12707.82,1673.99,3275.31,1005.29,16153.08,5156.11,9667.86,1580.24,51219.69
09/03/2018 19:00,12788.61,1678.89,3250.57,981.31,15925.26,4946.24,9409.71,1529.87,50510.47
09/03/2018 20:00,12898.77,1679.23,3189.52,964.49,15669.40,4764.82,9079.15,1485.49,49730.87
09/03/2018 21:00,13120.36,1681.50,3162.14,961.05,15655.14,4740.93,8795.42,1473.73,49590.28
09/03/2018 22:00,12838.57,1625.11,3119.19,927.13,15110.08,4558.34,8155.14,1414.36,47747.92
09/03/2018 23:00,12170.01,1523.16,3027.01,870.11,14124.22,4249.59,7436.31,1320.48,44720.90
09/03/2018 24:00,11398.94,1407.68,2928.85,817.71,13087.01,3924.27,6790.35,1226.71,41581.51
09/04/2018 01:00,10886.64,1344.72,2807.68,791.38,12389.12,3651.33,6335.90,1160.23,39367.01
09/04/2018 02:00,10569.68,1298.86,2767.03,764.81,11899.46,3481.37,6042.02,1114.17,37937.39
09/04/2018 03:00,10385.13,1252.51,2754.73,746.81,11534.16,3370.79,5857.26,1094.84,36996.23
09/04/2018 04:00,10361.52,1254.76,2733.16,741.33,11421.66,3277.54,5779.98,1096.70,36666.64
09/04/2018 05:00,10582.44,1276.42,2733.09,746.63,11582.21,3232.24,5864.28,1130.13,37147.43
09/04/2018 06:00,11212.49,1328.82,2751.04,781.31,12239.69,3314.69,6188.07,1155.37,38971.49
09/04/2018 07:00,11963.04,1435.07,2820.30,839.94,13455.69,3555.72,6754.95,1235.80,42060.51
09/04/2018 08:00,12089.99,1514.75,2863.01,864.42,13821.62,3561.88,6927.75,1257.88,42901.29
09/04/2018 09:00,12386.37,1556.12,2883.58,869.23,14077.84,3665.69,6959.73,1239.89,43638.44
09/04/2018 10:00,13149.83,1606.91,2935.96,897.35,14848.62,3963.82,7175.19,1255.22,45832.89
09/04/2018 11:00,13911.29,1694.32,3005.41,924.61,15893.65,4266.58,7464.37,1287.63,48447.87
